scenario,time,log_capital,log_capability,log_population,log_output,log_wage,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,human_research_share,ai_share,automated_research_share,inverse_demand_elasticity,inference_share,consumption_share,gross_capital_return,net_capital_return,capital_output_ratio,monopoly_foc_log_error,research_mix_log_error,automation_share_cost_error,capital_growth,capability_growth,output_growth,output_per_capita_growth,wage_growth,production_labor_growth,ai_service_growth,capital_deepening_wage_contribution,ai_substitution_wage_contribution,wage_growth_identity,production_labor_income_share,aggregate_labor_income_share,production_labor_share_growth,aggregate_labor_share_growth,ai_displacement_share_contribution,research_reallocation_share_contribution,production_labor_share_growth_identity,aggregate_labor_share_growth_identity,log_output_per_capita,log_capital_per_production_worker,log_ai_services_per_production_worker,log_human_to_automated_research_ratio,log_automated_research_per_capita,human_research_population_share_growth,human_research_population_share_growth_identity,capital_return_growth,consumption_per_capita_growth,euler_implied_net_return,euler_gap
sigma_hm1_sigma_xl1,12.0,1.1552014535440946,0.2704117321025278,0.14400000000000007,-0.06169435664833328,-0.8117676830514925,-3.8111135826082263,-4.081525314710754,-3.9075882425579804,0.12645220849182415,-5.338395065158806,-4.408370630468269,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795600000000054,0.7435023968125144,0.09772885362574651,0.04772885362574651,3.3766895625701068,-3.141931159689193e-14,-6.885689085578406e-08,-1.5664942787374514e-08,0.019130531222612768,0.022336113142277146,0.018173384057528663,0.006173384057528663,0.0061733840575286525,0.01200000000000001,0.04050950523147767,0.00235307530346221,0.003820273701018006,0.006173349004480216,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.20569435664833335,1.0287492450522704,-3.9375657911000506,1.4308068226008253,-5.482395065158806,0.0,1.0408340855860843e-17,-0.0009571471650841046,0.006173384057528375,0.046173384057528376,0.001555469568218136
sigma_hm1_sigma_xl1,12.5,1.1647585005966528,0.2815757572882732,0.15000000000000008,-0.05261144105685528,-0.8086847674600145,-3.790866641831108,-4.072442399119382,-3.9015882425579806,0.13245220849182415,-5.329312149567328,-4.401291610011253,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795599999999866,0.7435023968125163,0.09768252828460594,0.04768252828460594,3.3782909369270047,7.382983113757291e-14,-6.885689063373945e-08,-1.5664942787374514e-08,0.01909776203190497,0.022319995645635103,0.018158402129527462,0.006158402129527462,0.0061584021295273406,0.01200000000000001,0.04047840583330986,0.0023422614705286364,0.0038161063816635195,0.006158367852192156,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.20261144105685536,1.0323062921048285,-3.923318850322932,1.4277239070093475,-5.4793121495673285,0.0,1.214306433183765e-16,-0.0009393599023775068,0.006158402129527896,0.046158402129527897,0.0015241261550780413
sigma_hm1_sigma_xl1,13.0,1.1742993194467126,0.2927317358063324,0.15600000000000008,-0.04353595451880582,-0.8056092809219652,-3.7706351767749164,-4.063366912581249,-3.8955882425579804,0.13845220849182416,-5.320236663029278,-4.394215189722934,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017956000000000142,0.7435023968125147,0.09763708402203812,0.04763708402203812,3.3798633306737647,-9.103828801926284e-15,-6.885689107782866e-08,-1.5664942787374514e-08,0.0190656160903966,0.022303926497185794,0.01814366520083721,0.006143665200837211,0.0061436652008370896,0.01200000000000001,0.040447599781156196,0.002331653309830875,0.0038119783706749284,0.006143631680505803,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.1995359545188059,1.0358471109548884,-3.9090873852667407,1.4246484204712977,-5.476236663029278,0.0,1.214306433183765e-16,-0.0009219508895593892,0.006143665200833204,0.046143665200833205,0.001493418821204913
sigma_hm1_sigma_xl1,13.5,1.1838242182638112,0.30387969186842656,0.1620000000000001,-0.03446777585601807,-0.8025411022591774,-3.750419042049952,-4.054298733918379,-3.8895882425579806,0.14445220849182416,-5.31116848436649,-4.3871413271909585,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017956000000001627,0.7435023968125133,0.09759250137962774,0.04759250137962774,3.3814073349377933,-9.170442183403793e-14,-6.885689129987327e-08,-1.566494300941912e-08,0.019034079633774084,0.022287905845739454,0.01812916804876674,0.0061291680487667415,0.006129168048766731,0.01200000000000001,0.04041708200063132,0.0023212462791454445,0.003807888988084595,0.006129135267230039,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.19646777585601816,1.039372009771987,-3.894871250541776,1.4215802418085097,-5.47316848436649,0.0,1.0408340855860843e-17,-0.0009049115850073425,0.006129168048766287,0.04612916804876629,0.0014633333308614535
sigma_hm1_sigma_xl1,14.0,1.1933334984184767,0.3150196497581732,0.1680000000000001,-0.025406786470039078,-0.7994801128731984,-3.730218094774285,-4.045237744532458,-3.8835882425579804,0.15045220849182417,-5.302107494980511,-4.380069980905866,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017956000000000572,0.7435023968125144,0.09754876136702069,0.04754876136702069,3.3829235284536012,-3.3084646133829665e-14,-6.885689129987327e-08,-1.566494300941912e-08,0.019003139228816607,0.02227193383012011,0.018114905575402462,0.006114905575402462,0.006114905575402507,0.01200000000000001,0.04038684753303512,0.0023110359455094766,0.003803837569426704,0.00611487351493618,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.19340678647003917,1.0428812899266524,-3.8806703032661094,1.4185192524225307,-5.470107494980511,0.0,-4.5102810375396984e-17,-0.0008882336534141444,0.00611490557540495,0.04611490557540495,0.001433855791615736
sigma_hm1_sigma_xl1,14.5,1.2028274546455557,0.32615163382616635,0.1740000000000001,-0.016352870280615606,-0.7964261966837749,-3.710032194516917,-4.036183828343083,-3.8775882425579806,0.15645220849182417,-5.293053578791088,-4.373001110239568,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017955999999999712,0.7435023968125152,0.097505845449449,0.047505845449449,3.384412477825091,1.5376588891058418e-14,-6.885689085578406e-08,-1.5664942787374514e-08,0.018972781764571733,0.022256010579458144,0.018100872804129087,0.0061008728041290865,0.006100872804129187,0.01200000000000001,0.040356891531133865,0.0023010179823086687,0.003799823465171936,0.006100841447480605,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.1903528702806157,1.0463752461537315,-3.866484403008741,1.4154653362331078,-5.467053578791089,0.0,-1.0061396160665481e-16,-0.0008719089604426467,0.00610087280412952,0.04610087280412952,0.0014049726453194758
sigma_hm1_sigma_xl1,15.0,1.2123063752031955,0.33727566848520113,0.1800000000000001,-0.007305913665909991,-0.7933792400690692,-3.6898612032431513,-4.027136871728352,-3.8715882425579804,0.16245220849182418,-5.284006622176382,-4.365934675424421,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795600000000016,0.7435023968125147,0.09746373553562653,0.04746373553562652,3.3858747377825784,-1.0047518372857667e-14,-6.885689107782866e-08,-1.5664942787374514e-08,0.01894299444379302,0.022240136213474385,0.01808706487635997,0.00608706487635997,0.0060870648763599045,0.01200000000000001,0.040327209255829555,0.0022911881664516936,0.0037958460402811585,0.006087034206732852,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.1873059136659101,1.0498541667113712,-3.8523134117349755,1.4124183796184018,-5.464006622176382,0.0,6.591949208711867e-17,-0.0008559295674330503,0.0060870648763601265,0.04608706487636013,0.001376670659266395
sigma_hm1_sigma_xl1,15.5,1.2217705420276128,0.3483917782056385,0.1860000000000001,0.001734194595744365,-0.790339131807415,-3.6697049852610872,-4.018096763466726,-3.8655882425579806,0.16845220849182418,-5.274966513914728,-4.358870637532842,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795599999999965,0.7435023968125153,0.0974224139660157,0.047422413966015695,3.387310851434203,1.7763568394002505e-14,-6.885689152191787e-08,-1.566494300941912e-08,0.018913764774640365,0.022224310842756355,0.018073477048529185,0.006073477048529185,0.006073477048529119,0.01200000000000001,0.04029779607416151,0.002281542375631317,0.00379190467393764,0.0060734470495689575,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.18426580540425574,1.0533183335357887,-3.8381571937529113,1.409378271356747,-5.460966513914728,0.0,6.591949208711867e-17,-0.0008402877261111802,0.006073477048530951,0.04607347704853095,0.001348936917484743
sigma_hm1_sigma_xl1,16.0,1.2312202308837756,0.35949998751090595,0.19200000000000012,0.010767563382619194,-0.7873057630205401,-3.6495634071689897,-4.009063394679895,-3.8595882425579804,0.1744522084918242,-5.265933145127853,-4.351808958457436,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795599999999887,0.7435023968125161,0.09738186350145497,0.04738186350145497,3.388721350511736,6.261657858885883e-14,-6.885689085578406e-08,-1.5664942787374514e-08,0.018885080562635367,0.022208534569027,0.018060104689077594,0.006060104689077594,0.006060104689077583,0.01200000000000001,0.040268647456641826,0.0022720765856696678,0.003787998759190003,0.00606007534485967,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.18123243661738092,1.0567680223919513,-3.824015615660814,1.4063449025698729,-5.457933145127853,0.0,1.0408340855860843e-17,-0.0008249758735577734,0.006060104689075807,0.04606010468907581,0.0013217588123791632
sigma_hm1_sigma_xl1,16.5,1.2406557115121206,0.3706003209731308,0.19800000000000012,0.01979429928482196,-0.7842790271183374,-3.6294363378044454,-4.000036658777576,-3.8535882425579806,0.1804522084918242,-5.256906409225651,-4.3447496008916655,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017956000000000957,0.743502396812514,0.09734206731212217,0.04734206731212216,3.390106755611349,-5.417888360170764e-14,-6.885689107782866e-08,-1.5664942787374514e-08,0.018856929902854286,0.02219280748540569,0.01804694327537154,0.006046943275371541,0.006046943275371586,0.01200000000000001,0.040239758973480644,0.0022627868679419108,0.0037841277024464044,0.006046914570388315,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.17820570071517816,1.0602035030202965,-3.8098885462962695,1.40331816666767,-5.454906409225651,0.0,-4.5102810375396984e-17,-0.000809986627482745,0.006046943275368866,0.046046943275368866,0.0012951240367532965
sigma_hm1_sigma_xl1,17.0,1.2500772477714277,0.3816928032089021,0.20400000000000013,0.028814506657990735,-0.7812588197451685,-3.609323648195509,-3.9910164514044113,-3.8475882425579804,0.1864522084918242,-5.247886201852482,-4.337692528311056,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795600000000089,0.7435023968125141,0.09730300896681875,0.047303008966818744,3.3914675764295543,-5.029310301551959e-14,-6.885689085578406e-08,-1.5664942787374514e-08,0.01882930117234813,0.022177129676661664,0.018033988390994127,0.0060339883909941265,0.006033988390994116,0.01200000000000001,0.04021112629303181,0.002253669386874879,0.0037802909232662603,0.00603396031014114,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.1751854933420094,1.0636250392796036,-3.7957758566873334,1.4002979592945013,-5.451886201852481,0.0,1.0408340855860843e-17,-0.0007953127813540017,0.0060339883909938385,0.04603398839099384,0.0012690205758249043
sigma_hm1_sigma_xl1,17.5,1.2594850977779626,0.3927774588751577,0.21000000000000013,0.037828287675816086,-0.7782450387273433,-3.5892252115114136,-3.982002670386571,-3.8415882425579806,0.1924522084918242,-5.238872420834657,-4.3306377049548175,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017956000000001148,0.7435023968125137,0.09726467242259451,0.04726467242259451,3.392804311993357,-6.494804694057166e-14,-6.885689085578406e-08,-1.5664942787374514e-08,0.01880218302280337,0.022161501219461144,0.018021235722962603,0.006021235722962603,0.006021235722962537,0.01200000000000001,0.04018274517912834,0.0022447203975251087,0.003776487854003196,0.006021208251528305,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.17217171232418405,1.0670328892861383,-3.7816774200032377,1.397284178276676,-5.448872420834657,0.0,6.591949208711867e-17,-0.0007809472998407674,0.0060212357229655344,0.046021235722965535,0.0012434366996289734
sigma_hm1_sigma_xl1,18.0,1.2688795140410016,0.4038543126651927,0.21600000000000014,0.04683574238095334,-0.775237584022206,-3.5691409030163808,-3.9729952156815735,-3.8355882425579804,0.1984522084918242,-5.229864966129519,-4.323585095808019,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017955999999998643,0.7435023968125163,0.09722704201465528,0.047227042014655274,3.394117450886332,7.455147610357926e-14,-6.885689129987327e-08,-1.566494300941912e-08,0.01877556437340301,0.022145922182606744,0.018008681059048015,0.006008681059048015,0.00600868105904806,0.01200000000000001,0.04015461148863997,0.0022359362432229904,0.003772717939477754,0.006008654182700744,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.1691642576190468,1.0704273055491775,-3.767593111508205,1.3942767235715383,-5.445864966129519,0.0,-4.5102810375396984e-17,-0.0007668833143549963,0.006008681059048893,0.04600868105904889,0.0012183609556063804
sigma_hm1_sigma_xl1,18.5,1.278260743594842,0.4149233893047866,0.22200000000000014,0.0558369687348641,-0.7722363576682952,-3.5490706000227736,-3.96399398932756,-3.8295882425579806,0.20445220849182422,-5.220863739775608,-4.31653466658415,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795600000000048,0.7435023968125144,0.09719010244659154,0.04719010244659154,3.395407471469057,-2.7922109069322687e-14,-6.885689107782866e-08,-1.5664942787374514e-08,0.018749434403914578,0.0221303926272711,0.01799632028507364,0.005996320285073641,0.005996320285073686,0.01200000000000001,0.040126721168364465,0.002227313353291807,0.0037689806365608365,0.005996293989852644,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.16616303126513604,1.073808535103018,-3.7535228085145977,1.3912754972176278,-5.442863739775609,0.0,-4.5102810375396984e-17,-0.0007531141188409363,0.005996320285072743,0.04599632028507274,0.0011937821615187957
sigma_hm1_sigma_xl1,19.0,1.287629028127404,0.42598471354844475,0.22800000000000015,0.06483206266602698,-0.7692412637371323,-3.5290141818480163,-3.954998895396461,-3.8235882425579804,0.21045220849182422,-5.211868645844445,-4.309486383708243,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017955999999999347,0.7435023968125156,0.09715383878085994,0.047153838780859936,3.3966748420960235,3.58046925441613e-14,-6.885689085578406e-08,-1.5664942787374514e-08,0.018723782547957035,0.02211491260722281,0.017984149382489545,0.005984149382489545,0.005984149382489479,0.01200000000000001,0.04009907025347337,0.0022188482408258183,0.0037652754139654294,0.005984123654791248,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.16316793733397317,1.07717681963558,-3.7394663903398406,1.388280403286465,-5.439868645844445,0.0,6.591949208711867e-17,-0.0007396331654674904,0.00598414938248909,0.04598414938248909,0.0011696893983708448
sigma_hm1_sigma_xl1,19.5,1.2969846041055213,0.437038310175752,0.23400000000000015,0.07382111811735365,-0.7662522082858058,-3.5089715297693003,-3.9460098399450523,-3.8175882425579806,0.21645220849182423,-5.202879590393119,-4.302440214300279,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795600000000081,0.7435023968125141,0.09711823642958509,0.047118236429585084,3.39792002132642,-4.6407322429331543e-14,-6.885689129987327e-08,-1.566494300941912e-08,0.018698598486494175,0.022099482169047658,0.017972164425921977,0.005972164425921977,0.005972164425921855,0.01200000000000001,0.04007165486529152,0.0022105375005430743,0.0037616017519490614,0.005972139252492136,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.1601788818826465,1.0805323956136972,-3.7254237382611244,1.385291347835138,-5.436879590393119,0.0,1.214306433183765e-16,-0.0007264340605721981,0.0059721644259224105,0.04597216442592241,0.0011460720036626723
sigma_hm1_sigma_xl1,20.0,1.3063277028970188,0.44808420398783516,0.24000000000000016,0.08280422709194896,-0.7632690993112105,-3.488942526982725,-3.93702673097056,-3.8115882425579803,0.22245220849182423,-5.193896481418523,-4.29539612615917,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017955999999998962,0.743502396812516,0.09708328114558558,0.047083281145585576,3.399143458131929,5.6565863104651726e-14,-6.885689107782866e-08,-1.5664942787374514e-08,0.018673872141486816,0.022084101352362197,0.017960361580755146,0.005960361580755146,0.005960361580755191,0.01200000000000001,0.04004447120885457,0.002202377806690646,0.0037579591419865106,0.005960336948677156,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.1571957729080512,1.0838754944051945,-3.711394735474549,1.382308238860543,-5.4338964814185235,0.0,-4.5102810375396984e-17,-0.00071351056073167,0.005960361580757079,0.04596036158075708,0.0011229195648284965
sigma_hm1_sigma_xl1,20.5,1.3156585508896688,0.4591224198039306,0.24600000000000016,0.09178147969810879,-0.7602918467050506,-3.4689270585604457,-3.9280494783643762,-3.8055882425579806,0.22845220849182424,-5.184919228812364,-4.288354087747014,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017955999999999393,0.7435023968125155,0.09704895901369852,0.047048959013698516,3.4003455920987293,3.291811268013589e-14,-6.885689129987327e-08,-1.5664942787374514e-08,0.018649593669755923,0.02206877019002285,0.017948737100864753,0.005948737100864753,0.005948737100864854,0.01200000000000001,0.040017515571132645,0.0021943659110194515,0.0037543470865317725,0.005948712997551224,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.15421852030189137,1.0872063423978444,-3.69737926705227,1.379330986254383,-5.430919228812364,0.0,-1.0061396160665481e-16,-0.00070085656889117,0.005948737100863577,0.04594873710086358,0.001100221912834938
sigma_hm1_sigma_xl1,21.0,1.3249773696071188,0.47015298245805504,0.25200000000000017,0.10075296419281371,-0.7573203622103456,-3.448925011411592,-3.919077993869647,-3.7995882425579803,0.23445220849182424,-5.175947744317659,-4.281314068173868,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017955999999999823,0.7435023968125151,0.09701525644231834,0.04701525644231834,3.4015268536264265,8.659739592076221e-15,-6.885689063373945e-08,-1.5664942787374514e-08,0.018625753456997463,0.02205348870832797,0.017937287326258433,0.005937287326258433,0.0059372873262584225,0.01200000000000001,0.039990784318143735,0.002186498640809159,0.0037507650986312586,0.005937263739440418,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.15124703580718646,1.0905251611152944,-3.6833772199034165,1.3763595017596786,-5.427947744317659,0.0,1.0408340855860843e-17,-0.0006884661307390294,0.005937287326257479,0.04593728732625748,0.0010779691160608604
sigma_hm1_sigma_xl1,21.5,1.334284375821872,0.48117591679577615,0.2580000000000002,0.10971876702436723,-0.7543545593787921,-3.428936274242302,-3.910112191038078,-3.7935882425579805,0.24045220849182425,-5.166981941486105,-4.274276037182824,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795600000000011,0.7435023968125148,0.09698216015520186,0.04698216015520186,3.402687664121902,-7.049916206369744e-15,-6.885689129987327e-08,-1.566494300941912e-08,0.01860234211198547,0.022038256927215314,0.017926008681040773,0.005926008681040772,0.005926008681040651,0.01200000000000001,0.03996427389406554,0.0021787728969552018,0.0037472127018047803,0.0059259855987599825,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.14828123297563295,1.093832167330048,-3.669388482734126,1.3733936989281244,-5.424981941486105,0.0,1.214306433183765e-16,-0.0006763334309446978,0.005926008681040762,0.04592600868104076,0.0010561514741610975
sigma_hm1_sigma_xl1,22.0,1.3435797816654098,0.49219124767108036,0.2640000000000002,0.11867897287385448,-0.751394353529305,-3.4089607375175266,-3.9011519851886067,-3.7875882425579803,0.24645220849182425,-5.158021735636618,-4.267239965135504,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017955999999999823,0.7435023968125151,0.09694965718349714,0.04694965718349714,3.403828436189385,9.103828801926284e-15,-6.885689085578406e-08,-1.5664942787374514e-08,0.01857935046093362,0.022023074860453563,0.017914897671227614,0.005914897671227614,0.005914897671227548,0.01200000000000001,0.03993798081879296,0.002171185652108091,0.003743689429718255,0.005914875081826346,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.1453210271261457,1.0971275731735854,-3.655412946009351,1.3704334930786377,-5.422021735636618,0.0,6.591949208711867e-17,-0.0006644527897060049,0.0059148976712274925,0.04591489767122749,0.0010347595122696465
sigma_hm1_sigma_xl1,22.5,1.3528637947355369,0.5031989999433352,0.2700000000000002,0.12763366469559484,-0.7484396617075646,-3.388998293423509,-3.892197293366844,-3.7815882425579805,0.25245220849182426,-5.149067043814878,-4.260205822997895,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017956000000000222,0.7435023968125147,0.09691773485800136,0.04691773485800135,3.4049495738163733,-1.3211653993039363e-14,-6.885689129987327e-08,-1.5664942787374514e-08,0.018556769542018556,0.02200794251582885,0.017903950882668385,0.005903950882668384,0.005903950882668485,0.01200000000000001,0.03991190168593972,0.00216373394886612,0.003740194825915921,0.005903928774782041,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.14236633530440534,1.1004115862437125,-3.641450501915333,1.367478801256897,-5.419067043814878,0.0,-1.0061396160665481e-16,-0.0006528186593501711,0.0059039508826682074,0.04590395088266821,0.0010137839753331448
sigma_hm1_sigma_xl1,23.0,1.3621366182010233,0.5141991984743433,0.2760000000000002,0.13658292375652287,-0.7454904026466365,-3.369048835831587,-3.88324803430593,-3.7755882425579803,0.25845220849182426,-5.14011778475395,-4.2531735823265695,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795599999999997,0.743502396812515,0.09688638080163271,0.04688638080163271,3.4060514725557685,6.661338147750939e-16,-6.885689041169485e-08,-1.5664942787374514e-08,0.018534590600054815,0.021992859895325963,0.017893164979081555,0.005893164979081555,0.005893164979081655,0.01200000000000001,0.03988603316128403,0.0021564148980180854,0.003736728443612058,0.0058931433416301434,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.13941707624347732,1.103684409709199,-3.6275010443234113,1.3645295421959696,-5.41611778475395,0.0,-1.0061396160665481e-16,-0.00064142562097326,0.005893164979080323,0.045893164979080324,0.000993215822552386
sigma_hm1_sigma_xl1,23.5,1.3713984509036263,0.5251918681254863,0.2820000000000002,0.1455268296746764,-0.7425464967284829,-3.349112260262225,-3.8743041283877115,-3.7695882425579805,0.26445220849182427,-5.131173878835796,-4.246143215255215,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795600000000113,0.7435023968125138,0.09685558292212232,0.046855582922122316,3.4071345197038334,-6.461498003318411e-14,-6.885689129987327e-08,-1.566494300941912e-08,0.018512805081325245,0.021977826995304876,0.017882536700080554,0.005882536700080553,0.005882536700080543,0.01200000000000001,0.03986037198077019,0.0021492256768373278,0.003733289845423204,0.005882515522260531,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.1364731703253238,1.106946242411802,-3.613564468754049,1.3615856362778151,-5.413173878835796,0.0,1.0408340855860843e-17,-0.0006302683812446919,0.0058825367000787665,0.04588253670007877,0.0009730462220435485
sigma_hm1_sigma_xl1,24.0,1.3806494874575606,0.5361770337549557,0.2880000000000002,0.15446546045660342,-0.7396078659465559,-3.3291884638508167,-3.8653654976057723,-3.7635882425579803,0.2704522084918243,-5.122235248053869,-4.239114694481541,0.01739472564509686,0.2,0.35,0.8660000000000001,0.017956000000001356,0.7435023968125136,0.09682532940489909,0.046825329404899085,3.4081990944747873,-7.649436639667329e-14,-6.885689085578406e-08,-1.5664942787374514e-08,0.018491404628547967,0.021962843806672083,0.017872062859274507,0.0058720628592745065,0.005872062859274441,0.01200000000000001,0.03983491494873226,0.0021421635274208256,0.0037298786031301208,0.005872042130550946,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.13353453954339678,1.1101972789657362,-3.599640672342641,1.3586470054958886,-5.410235248053869,0.0,6.591949208711867e-17,-0.0006193417692734599,0.005872062859277327,0.04587206285927733,0.0009532665456217573
sigma_hm1_sigma_xl1,24.5,1.3898899183464881,0.5471547202150674,0.2940000000000002,0.1633988925339509,-0.7366744338692085,-3.3092773453134927,-3.85643206552856,-3.7575882425579805,0.2764522084918243,-5.113301815976522,-4.232087993254471,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795599999999893,0.743502396812516,0.09679560870618395,0.04679560870618395,3.4092455681712908,5.873079800267078e-14,-6.885689085578406e-08,-1.5664942787374514e-08,0.0184703810759915,0.021947910315047597,0.01786174034256649,0.00586174034256649,0.005861740342566479,0.01200000000000001,0.039809658937227876,0.002135225755077191,0.0037264942975885336,0.005861720052665725,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.1306011074660493,1.1134377098546637,-3.585729553805317,1.3557135734185413,-5.407301815976522,0.0,1.0408340855860843e-17,-0.0006086407334250088,0.0058617403425673675,0.04586174034256737,0.0009338683636165787
sigma_hm1_sigma_xl1,25.0,1.3991199300180999,0.5581249523496596,0.3000000000000002,0.1723272007991699,-0.7337461256039894,-3.289378804913589,-3.8475037572632482,-3.7515882425579803,0.2824522084918243,-5.104373507711302,-4.2250630853616435,0.01739472564509686,0.2,0.35,0.8660000000000001,0.01795600000000059,0.7435023968125143,0.09676640954627791,0.04676640954627791,3.410274304351239,-3.397282455352979e-14,-6.885689129987327e-08,-1.566494300941912e-08,0.01844972644472684,0.021933026500927533,0.017851566106139194,0.005851566106139194,0.005851566106139239,0.01200000000000001,0.03978460088270763,0.002128409726759853,0.003723136518282821,0.0058515462450426745,0.5359999999999999,0.5454886249739428,0.0,0.0,-0.0,-1.0408340855860843e-17,-0.0,-1.0408340855860843e-17,-0.1276727992008303,1.1166677215262757,-3.571831013405413,1.3527852651533219,-5.404373507711302,0.0,-4.5102810375396984e-17,-0.0005981603385876444,0.0058515661061376845,0.045851566106137685,0.0009148434401402214
