alpha,eta,sigma_xl,sigma_hm,horizon,solver_tolerance,scenario,time,log_capital,log_capability,log_labor_productivity,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_research_price,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_effective_production_labor,log_automated_research,log_automated_research_services,log_effective_research,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,profit_shadow_ratio,ai_labor_ratio,ai_effective_labor_ratio,monopoly_root_fallback,labor_root_fallback,human_to_automated_research_ratio,human_to_automated_service_ratio,log_output_per_capita,log_output_per_effective_person,log_consumption_per_capita,log_capital_per_capita,monopoly_foc_log_error,capital_price_error,wage_foc_log_error,ai_price_foc_log_error,ai_share_definition_error,research_price_log_error,human_conditional_demand_log_error,automated_service_demand_log_error,automated_share_definition_error,research_scale_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,research_human_kkt_slack,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual,output_per_effective_person_growth
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5184.0,64.7719203954895,13.334086029574948,0.0,62.208,63.21476562987831,42.64791635857486,63.472706452427936,62.832795107337915,0.7105070131111404,-4.7604936122941055,-13.334086029574948,-11.234444523419459,65.88423563785553,52.55014960828058,34.83322207421931,62.207999999998705,62.207999999998705,48.35024371320383,61.68432974277878,59.58469097946516,0.012006297872921623,0.002424044095639743,0.012006213910687534,6.213910687533769e-06,0.007194415965774345,0.012006134731624485,6.134731624484607e-06,6.807439078215793e-06,0.09000621391068754,0.04000621391068754,1.2920669076777679e-12,0.9999999999987079,0.1424895150938256,0.9998109676544896,0.010793556610684322,0.9999972571618946,1.8046535256712057e-05,2.706436734892709e-07,0.22734072914530656,0.7726409536757632,1.0,0.5745320248871368,0.5745320248878798,5290.09994189082,0.09544992857760644,0.0005582497783557465,0.00015226045141297342,0.03232699045553735,39.497431238544124,39.497431238544124,0.0,0.0,1.3478206018866554e-06,2.1812834615051947e-12,1.2647064524279372,1.2647064524279372,1.0067656298783092,2.563920395489504,-7.460698725481052e-14,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.5579538487363607e-13,0.0,0.0,-3.552713678800501e-15,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,-1.2789769243681803e-13,0.0,-1.1102230246251565e-15,0.0,-7.688294445529209e-15,-1.1220191442617988e-14,-6.781034067593339e-15,-2.286278805163633e-14,6.134731624484607e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5186.0,64.79593296152623,13.3389340236757,0.0,62.232,63.23877802837354,42.662305180977526,63.496718692892614,62.85680718744621,0.7105205958100598,-4.760574228784137,-13.3389340236757,-11.239292504218055,65.9083204171256,52.569386393449896,34.84754495122583,62.23199999999872,62.23199999999872,48.36944174970896,61.70837577338466,59.60873698346673,0.01200626818672465,0.002423950060792841,0.012006184607184466,6.184607184465257e-06,0.007194406475677352,0.012006105800148603,6.10580014860293e-06,6.775334298936286e-06,0.09000618460718447,0.04000618460718447,1.2796237215229274e-12,0.9999999999987204,0.14248836411310672,0.9998118666983178,0.010792586479697419,0.9999972704640153,1.7960560282568297e-05,2.6934387091249987e-07,0.22734069431919696,0.7726410757766495,0.9999999999999999,0.5745327960442185,0.5745327960449542,5315.380057961654,0.09544924339549893,0.0005555902542195893,0.00015153502723406334,0.03232698944260033,39.500779943882016,39.500779943882016,0.0,0.0,1.3412657524277648e-06,2.160177282953959e-12,1.2647186928926146,1.2647186928926146,1.0067780283735388,2.563932961526234,1.2434497875801753e-13,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.4158453015843406e-13,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,-1.1368683772161603e-13,0.0,6.661338147750939e-16,0.0,-2.0452389781766556e-15,-4.533266123596391e-15,-2.555247680113837e-15,-9.660675037714839e-15,6.10580014860293e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5188.0,64.81994546832789,13.343781830040529,0.0,62.256,63.26279036839745,42.67669398463211,63.52073087562853,62.88081921056765,0.7105341144483361,-4.760654465713749,-13.343781830040529,-11.244140297345922,65.93240479713671,52.588622967096185,34.86186807367162,62.255999999998735,62.255999999998735,48.388639715796124,61.73242154583665,59.63278272944479,0.012006238637753186,0.002423856359556292,0.012006155439268577,6.1554392685771175e-06,0.0071943972173742834,0.012006077002546078,6.077002546078097e-06,6.743378090590113e-06,0.09000615543926858,0.04000615543926858,1.2673006798993969e-12,0.9999999999987327,0.14248721856050672,0.9998127615021819,0.010791620922093924,0.9999972837009403,1.7874992150228685e-05,2.680503074107612e-07,0.22734065965371975,0.7726411973038227,1.0000000000000002,0.5745335635644604,0.5745335635651857,5340.782006123467,0.09544856144338927,0.0005529433179089179,0.00015081303703277262,0.03232698826676679,39.50411316075887,39.50411316075887,0.0,0.0,1.3347432027250025e-06,2.139276405883019e-12,1.2647308756285298,1.2647308756285298,1.0067903683974464,2.563945468327887,4.884981308350689e-13,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,2.5579538487363607e-13,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,7.105427357601002e-15,-1.2079226507921703e-13,0.0,2.4424906541753444e-15,0.0,1.0894063429134349e-15,4.5384702940243216e-15,1.986258379993444e-15,8.719587551997421e-15,6.077002546078097e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5190.0,64.8439579161683,13.348629449335682,0.0,62.28,63.2868026502206,42.691082770000236,63.5447430009028,62.90483117696606,0.7105475693224221,-4.760734324833514,-13.348629449335682,-11.248987903468985,65.95648877973119,52.607859330395506,34.87619144104129,62.27999999999874,62.27999999999874,48.407837612209136,61.75646706154482,59.656828218808776,0.012006209225387247,0.0024237629909600925,0.012006126406334076,6.1264063340761565e-06,0.0071943881888953745,0.012006048338232489,6.048338232488709e-06,6.7115697977016e-06,0.09000612640633408,0.04000612640633408,1.2550966191235793e-12,0.9999999999987449,0.1424860784109055,0.9998136520857039,0.010790659916726297,0.9999972968729948,1.7789828963834837e-05,2.6676295317989694e-07,0.2273406251481321,0.7726413182599507,0.9999999999999999,0.5745343274646934,0.5745343274654156,5366.306372555929,0.09544788270634284,0.0005503089107122663,0.0001500944647881826,0.03232698692959453,39.50743095799054,39.50743095799054,0.0,0.0,1.3282527899223429e-06,2.11857881886164e-12,1.2647430009027971,1.2647430009027971,1.0068026502205996,2.563957916168306,-5.524469770534779e-13,0.0,0.0,0.0,1.1102230246251565e-16,0.0,2.3447910280083306e-13,0.0,0.0,-1.7763568394002505e-15,-1.4210854715202004e-14,0.0,0.0,7.105427357601002e-15,-1.1368683772161603e-13,0.0,-2.55351295663786e-15,0.0,1.099120794378905e-14,1.117292022789762e-14,7.679620828149325e-15,2.3249631386779157e-14,6.048338232488709e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5192.0,64.86797030532013,13.353476882225477,0.0,62.304,63.310814874112374,42.705471537539594,63.56875506898146,62.92884308690421,0.710560960727527,-4.7608138078862225,-13.353476882225477,-11.253835323251238,65.98057236674323,52.62709548451775,34.8905150528186,62.30399999999876,62.30399999999876,48.427035439686435,61.780512321911914,59.68087345296079,0.01200617994903861,0.0024236699540356402,0.012006097507787368,6.097507787367756e-06,0.007194379388292399,0.012006019806618085,6.019806618084295e-06,6.679908763018716e-06,0.09000609750778737,0.04000609750778737,1.2430103868230783e-12,0.999999999998757,0.1424849436392939,0.9998145384684183,0.010789703442541165,0.9999973099805024,1.7705068836053086e-05,2.6548177855567734e-07,0.22734059080177715,0.7726414386476083,1.0,0.5745350877616731,0.574535087762387,5391.953746258815,0.09544720716949084,0.00054768697418291,0.0001493792945516728,0.03232698543263173,39.51073340411626,39.51073340411626,0.0,0.0,1.3217943520164782e-06,2.09808253035788e-12,1.264755068981458,1.264755068981458,1.0068148741123721,2.563970305320126,-1.042721464727947e-12,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.4868995751603507e-13,0.0,0.0,0.0,-7.105427357601002e-15,0.0,0.0,1.4210854715202004e-14,-1.2079226507921703e-13,0.0,-4.440892098500626e-16,0.0,7.32400251557408e-15,1.1195905313954313e-14,7.159203785356283e-15,2.2947789501959193e-14,6.019806618084295e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5194.0,64.89198263605473,13.35832412937229,0.0,62.328,63.33482704034094,42.719860287704016,63.59276708012927,62.952854940643604,0.7105742889574742,-4.760892916607041,-13.35832412937229,-11.258682557354733,66.00465555999894,52.646331430626645,34.90483890848664,62.327999999998774,62.327999999998774,48.44623319896115,61.804557328333445,59.70491843329569,0.012006150808096305,0.0024235772478158044,0.012006068743031624,6.0687430316237745e-06,0.007194370813625783,0.012005991407098904,5.991407098903528e-06,6.648394325736717e-06,0.09000606874303163,0.04000606874303163,1.2310408418265386e-12,0.999999999998769,0.14248381422077427,0.9998154206697729,0.010788751478578133,0.9999973230237853,1.7620709888042576e-05,2.6420675401324446e-07,0.22734055661392247,0.7726415584694354,1.0,0.5745358444720812,0.5745358444727869,5417.724719064846,0.09544653481803071,0.0005450774501379083,0.00014866751044663324,0.032326983777414414,39.514020567395896,39.514020567395896,0.0,0.0,1.3153677278522423e-06,2.0777855685394682e-12,1.2647670801292676,1.2647670801292676,1.0068270403409372,2.5639826360547318,-2.824407374646398e-13,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7000623958883807e-13,0.0,0.0,1.7763568394002505e-15,7.105427357601002e-15,0.0,7.105427357601002e-15,1.4210854715202004e-14,-1.2789769243681803e-13,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,5.991407098903528e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5196.0,64.91599490864238,13.363171191436566,0.0,62.352000000000004,63.35883914917329,42.73424902094344,63.616779034609856,62.97686673844459,0.7105875543048299,-4.760971652723491,-13.363171191436566,-11.263529606439594,66.02873836131637,52.66556716987981,34.91916300752754,62.35199999999878,62.35199999999878,48.46543089076107,61.828602082197634,59.728963161201044,0.012006121801958071,0.00242348487133489,0.012006040111470696,6.04011147069608e-06,0.007194362462965072,0.012005963139106512,5.963139106512222e-06,6.617025846367142e-06,0.0900060401114707,0.0400060401114707,1.2191868540539883e-12,0.9999999999987809,0.142482690130559,0.99981629870913,0.010787804003969148,0.9999973360031639,1.753675024941838e-05,2.6293785016642994e-07,0.22734052258386614,0.7726416777280344,1.0000000000000002,0.5745365976125254,0.5745365976132282,5443.619885653621,0.09544586563722511,0.0005424802806568923,0.0001479590966681398,0.032326981965469855,39.5172925158147,39.5172925158147,0.0,0.0,1.308972757117592e-06,2.0576859810759393e-12,1.2647790346098517,1.2647790346098517,1.0068391491732882,2.5639949086423712,3.730349362740526e-14,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.4868995751603507e-13,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,-1.2079226507921703e-13,0.0,-2.9976021664879227e-15,0.0,-5.296110772157192e-15,-1.1173787589635609e-14,-5.880712583561376e-15,-2.064581144933797e-14,5.963139106512222e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5198.0,64.94000712335206,13.368018069076818,0.0,62.376000000000005,63.38285120087524,42.74863773770395,63.6407909326857,63.00087848056645,0.7106007570608597,-4.761050017955505,-13.368018069076818,-11.26837647116402,66.05282077250563,52.68480270342881,34.93348734942279,62.3759999999988,62.3759999999988,48.48462851580864,61.852646584885456,59.75300763805721,0.01200609293003388,0.0024233928236286452,0.012006011612516694,6.011612516693826e-06,0.007194354334397225,0.012005935002049384,5.935002049383548e-06,6.585802671210672e-06,0.0900060116125167,0.0400060116125167,1.207447304409005e-12,0.9999999999987925,0.14248157134397013,0.9998171726057655,0.010786860997938923,0.999997348918957,1.745318805821713e-05,2.6167503776713794e-07,0.22734048871092993,0.7726417964259741,1.0,0.57453734719954,0.5745373472002343,5469.639843565172,0.09544519961240175,0.0005398954080810014,0.0001472540374826759,0.0323269799983159,39.52054931708285,39.52054931708285,0.0,0.0,1.3026092803393663e-06,2.0377818349439494e-12,1.2647909326856919,1.2647909326856919,1.0068512008752322,2.564007123352056,8.171241461241152e-14,0.0,0.0,0.0,8.326672684688674e-17,0.0,2.4158453015843406e-13,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,7.105427357601002e-15,-1.1368683772161603e-13,0.0,-4.440892098500626e-16,0.0,-6.755013215453687e-15,-1.1129985821867194e-14,-6.6491950834191016e-15,-2.154786765684591e-14,5.935002049383548e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5200.0,64.9640192804516,13.372864762949627,0.0,62.4,63.406863195711374,42.763026438427836,63.66480277461805,63.02489016726721,0.7106138975155147,-4.761128014015398,-13.372864762949627,-11.27322315218427,66.07690279536872,52.7040380324191,34.947811933653156,62.399999999998805,62.399999999998805,48.50382607482112,61.876690837770745,59.77705186523739,0.012006064191727693,0.00242330110373432,0.012005983245580519,5.983245580518798e-06,0.007194346426018891,0.012005906995343096,5.906995343096105e-06,6.554724153673419e-06,0.09000598324558053,0.04000598324558052,1.1958210846714445e-12,0.9999999999988042,0.14248045783643984,0.9998180423788697,0.0107859224398043,0.9999973617714818,1.7370021460862023e-05,2.6041828770477877e-07,0.22734045499441694,0.7726419145658346,1.0,0.5745380932495853,0.5745380932502717,5495.785193213997,0.09544453672895382,0.0005373227750118182,0.00014655231722782587,0.03232697787745918,39.52379103863468,39.52379103863468,0.0,0.0,1.2962771388783351e-06,2.018071216233515e-12,1.2648027746180546,1.2648027746180546,1.0068631957113752,2.564019280451596,1.723066134218243e-13,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.4158453015843406e-13,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,-1.2079226507921703e-13,0.0,1.9984014443252818e-15,0.0,-2.534430998402115e-15,-4.4460962689285566e-15,-2.661065812148422e-15,-8.512288096618192e-15,5.906995343096105e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5202.0,64.98803138020764,13.377711273709659,0.0,62.424,63.43087513394517,42.77741512355357,63.68881456066707,63.0489017988038,0.7106269759574744,-4.761205642607955,-13.377711273709659,-11.278069650154697,66.1009844316998,52.72327315799014,34.96213675969857,62.42399999999881,62.42399999999881,48.523023568510496,61.90073484222015,59.801095844107586,0.012006035586445293,0.0024232097106905905,0.012005955010074919,5.955010074918526e-06,0.007194338735937757,0.012005879118415663,5.879118415662993e-06,6.5237896542669205e-06,0.09000595501007493,0.04000595501007492,1.1843070973911927e-12,0.9999999999988157,0.14247934958350916,0.9998189080475479,0.010784988308973616,0.9999973745610538,1.7287248612128052e-05,2.591675710055925e-07,0.22734042143363192,0.772642032150185,1.0,0.5745388357790489,0.5745388357797298,5522.056537902715,0.09544387697233901,0.0005347623243102508,0.00014585392031197435,0.03232697560439688,39.52701774763141,39.52701774763141,0.0,0.0,1.2899761749246306e-06,1.9985522299565905e-12,1.2648145606670695,1.2648145606670695,1.0068751339451723,2.564031380207645,-4.0323300254385686e-13,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.3447910280083306e-13,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,-1.1368683772161603e-13,0.0,-2.3314683517128287e-15,0.0,4.008945952982401e-15,4.3988250542081886e-15,2.5153490401663703e-15,8.847089727481716e-15,5.879118415662993e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5204.0,65.01204342288567,13.382557602009648,0.0,62.448,63.45488701583891,42.79180379351586,63.712826291091716,63.07291337543202,0.7106399926741318,-4.761282905430427,-13.382557602009648,-11.28291596572772,66.12506568328503,52.74250808127538,34.97646182703834,62.44799999999883,62.44799999999883,48.54222099758358,61.924778599593225,59.82513957602672,0.012006007113596957,0.002423118643537654,0.012005926905415916,5.926905415915701e-06,0.007194331262274756,0.012005851370691545,5.851370691544594e-06,6.492998535279071e-06,0.09000592690541592,0.04000592690541592,1.172904255783377e-12,0.999999999998827,0.14247824656082783,0.99981976963082,0.010784058584947038,0.9999973872879868,1.7204867675107497e-05,2.579228588320765e-07,0.2273403880278882,0.7726421491815778,0.9999999999999999,0.5745395748042452,0.5745395748049199,5548.454483835978,0.09544322032807953,0.0005322139990954675,0.0001451588312140174,0.03232697318061587,39.530229510961234,39.530229510961234,0.0,0.0,1.2837062314932511e-06,1.97922299985787e-12,1.2648262910917154,1.2648262910917154,1.006887015838906,2.5640434228856677,3.1441516057384433e-13,0.0,0.0,0.0,-8.326672684688674e-17,0.0,2.3447910280083306e-13,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,7.105427357601002e-15,-1.0658141036401503e-13,0.0,4.440892098500626e-16,0.0,8.585146482609218e-15,1.107490835150493e-14,7.603292995206345e-15,2.2626865658903483e-14,5.851370691544594e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5206.0,65.03605540874995,13.387403748500423,0.0,62.472,63.47889884165368,42.80619244874568,63.736837966149835,63.0969248974065,0.7106529479516155,-4.761359804172592,-13.387403748500423,-11.287762099553854,66.14914655190273,52.761742803402306,34.99078713515107,62.47199999999884,62.47199999999884,48.561418362742025,61.94882211124245,59.84918306234667,0.01200597877260278,0.0024230279013171658,0.012005898931023946,5.898931023946147e-06,0.007194324003164644,0.012005823751588096,5.823751588095866e-06,6.462350155445051e-06,0.09000589893102395,0.04000589893102395,1.1616114836241715e-12,0.9999999999988384,0.1424771487441539,0.999820627147622,0.010783133247314981,0.9999973999525932,1.7122876821175372e-05,2.566841224823603e-07,0.2273403547765237,0.7726422656625326,1.0,0.5745403103414168,0.5745403103420804,5574.979640134455,0.09544256678176193,0.0005296777427438048,0.00014446703448306607,0.032326970607593354,39.533426395240404,39.533426395240404,0.0,0.0,1.2774671524194369e-06,1.960081668227109e-12,1.264837966149834,1.264837966149834,1.0068988416536797,2.564055408749944,2.6290081223123707e-13,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.4868995751603507e-13,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,1.4210854715202004e-14,-1.2079226507921703e-13,0.0,3.3306690738754696e-15,0.0,4.000272335602517e-15,1.1078811479325879e-14,6.415007414162233e-15,2.147067246216494e-14,5.823751588095866e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5208.0,65.06006733806358,13.392249713830896,0.0,62.496,63.502910611649455,42.820581089670306,63.76084958609807,63.120936364980736,0.7106658420747536,-4.761436340516738,-13.392249713830896,-11.292608052281704,66.1732270393233,52.7809773254924,35.005112683514696,62.49599999999885,62.49599999999885,48.5806156646824,61.9728653785133,59.87322630441227,0.012005950562867185,0.0024229374830723022,0.012005871086317586,5.871086317586066e-06,0.007194316956752614,0.012005796260531554,5.796260531553549e-06,6.4318438752763996e-06,0.0900058710863176,0.04000587108631759,1.1504277151478183e-12,0.9999999999988496,0.1424760561093532,0.9998214806168052,0.010782212275759068,0.9999974125551834,1.704127422995502e-05,2.554513333896224e-07,0.22734032167882368,0.772642381595613,1.0,0.5745410424067333,0.5745410424073928,5601.632618848992,0.09544191631903669,0.0005271534988877399,0.00014377851473815507,0.03232696788679392,39.53660846681335,39.53660846681335,0.0,0.0,1.2712587823540992e-06,1.9411263957134993e-12,1.264849586098066,1.264849586098066,1.0069106116494524,2.5640673380635732,7.7982065249671e-13,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.4868995751603507e-13,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,7.105427357601002e-15,-1.2079226507921703e-13,0.0,-6.661338147750939e-16,0.0,0.0,0.0,0.0,0.0,5.796260531553549e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5210.0,65.08407921108852,13.39709549864806,0.0,62.52,63.52692232608503,42.83496971671327,63.78486115119196,63.14494777840709,0.7106786753271166,-4.761512516137778,-13.39709549864806,-11.297453824557952,66.19730714730937,52.80021164866132,35.01943847160645,62.519999999998866,62.519999999998866,48.59981290409607,61.99690840274413,59.89726930356127,0.012005922483808391,0.002422847387847718,0.012005843370719173,5.8433707191725415e-06,0.007194310121193308,0.012005768896964142,5.7688969641415955e-06,6.401479073048222e-06,0.09000584337071918,0.04000584337071918,1.1393518949445894e-12,0.9999999999988607,0.14247496863239864,0.9998223300571375,0.01078129565005067,0.9999974250960669,1.696005808928453e-05,2.542244631214286e-07,0.22734028873411435,0.7726424969833332,1.0,0.5745417710162929,0.5745417710169444,5628.414034974247,0.0954412689256178,0.0005246412114147305,0.00014309325666793518,0.032326965019676177,39.53977579175573,39.53977579175573,0.0,0.0,1.2650809667594328e-06,1.922355361142141e-12,1.2648611511919583,1.2648611511919583,1.006922326085025,2.5640792110885187,3.765876499528531e-13,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.2026824808563106e-13,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,7.105427357601002e-15,-9.947598300641403e-14,0.0,2.4424906541753444e-15,0.0,-7.077671781985373e-15,-1.1035443392426458e-14,-6.498274141009119e-15,-2.0915560949852363e-14,5.7688969641415955e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5212.0,65.10809102808555,13.401941103597002,0.0,62.544000000000004,63.55093398521803,42.84935833029445,63.808872661685925,63.16895913793687,0.7106914479910458,-4.761588332703141,-13.401941103597002,-11.302299417027378,66.22138687761574,52.81944577401874,35.03376449890304,62.543999999998874,62.543999999998874,48.61901008166943,62.02095118526643,59.92131206112454,0.012005894534853512,0.0024227576146896067,0.012005815783656247,5.815783656246826e-06,0.00719430349465934,0.01200574166031032,5.74166031032039e-06,6.37125511282477e-06,0.09000581578365625,0.04000581578365625,1.1283829778599404e-12,0.9999999999988716,0.14247388628937047,0.9998231754873028,0.010780383350051454,0.9999974375755509,1.6879226595180603e-05,2.5300348337918604e-07,0.22734025594174162,0.77264261182818,1.0000000000000002,0.5745424961861217,0.5745424961867701,5655.324506463666,0.09544062458728302,0.0005221408244662028,0.0001424112450303983,0.03232696200768566,39.54292843587231,39.54292843587231,0.0,0.0,1.2589335519043893e-06,1.9037667613321008e-12,1.2648726616859207,1.2648726616859207,1.0069339852180264,2.5640910280855493,-1.2967404927621828e-13,0.0,0.0,0.0,-5.551115123125783e-17,0.0,2.5579538487363607e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,-1.2079226507921703e-13,0.0,-1.3322676295501878e-15,0.0,-5.287437154777308e-15,-1.1058862159352145e-14,-5.898059818321144e-15,-2.0349173734945936e-14,5.74166031032039e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5214.0,65.13210278931429,13.4067865293209,0.0,62.568,63.57494558930496,42.863746930830054,63.8328841178332,63.19297044382014,0.7107041603475679,-4.761663791872941,-13.4067865293209,-11.307144830332854,66.24546623198944,52.83867970266854,35.04809076488038,62.56799999999888,62.56799999999888,48.63820719808372,62.04499372740462,59.945354578425885,0.012005866715418832,0.002422668162645645,0.012005788324555004,5.788324555004026e-06,0.007194297075328829,0.012005714550003432,5.714550003432101e-06,6.341171363999365e-06,0.09000578832455501,0.04000578832455501,1.1175199288941842e-12,0.9999999999988824,0.14247280905645554,0.9998240169259018,0.010779475355712696,0.9999974499939415,1.6798777951807375e-05,2.5178836599749957e-07,0.22734022330101486,0.7726427261326672,0.9999999999999999,0.5745432179321748,0.5745432179328147,5682.364654242924,0.0954399832898734,0.000519652282436477,0.00014173246465257403,0.03232695885226075,39.54606646469878,39.54606646469878,0.0,0.0,1.2528163848601262e-06,1.8853588109162663e-12,1.2648841178332049,1.2648841178332049,1.0069455893049621,2.5641027893142905,4.1389114358025836e-13,0.0,0.0,0.0,-1.3877787807814457e-16,0.0,2.4868995751603507e-13,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,1.4210854715202004e-14,-1.1368683772161603e-13,0.0,1.9984014443252818e-15,0.0,-1.9931972738973514e-15,-4.378442053365461e-15,-1.5161483180037294e-15,-7.032568971609976e-15,5.714550003432101e-06
0.33,0.2,0.9,2.0,5600.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5600,5216.0,65.1561144950332,13.41163177646103,0.0,62.592,63.59895713860118,42.8781355187327,63.85689551988594,63.21698169630596,0.7107168126765018,-4.761738895299928,-13.41163177646103,-11.311990065115351,66.26954521216977,52.857913435708745,35.062417269013935,62.59199999999889,62.59199999999889,48.65740425401529,62.06903603047632,59.96939685678232,0.012005839024929257,0.002422579030765076,0.012005760992846191,5.760992846191165e-06,0.007194290861395815,0.012005687565487477,5.6875654874770365e-06,6.311227206623471e-06,0.0900057609928462,0.040005760992846195,1.1067617231038056e-12,0.9999999999988932,0.1424717369099466,0.9998248543914527,0.010778571647074438,0.9999974623515427,1.6718710371440045e-05,2.50579082943617e-07,0.22734019081126378,0.7726428398992818,1.0,0.5745439362703357,0.5745439362709744,5709.535102224669,0.09543934501929277,0.0005171755299717064,0.00014105690043024837,0.03232695555482815,39.54918994350394,39.54918994350394,0.0,0.0,1.246729313495714e-06,1.867129742163415e-12,1.2648955198859397,1.2648955198859397,1.0069571386011802,2.564114495033195,1.0587086762825493e-12,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,7.105427357601002e-15,-1.1368683772161603e-13,0.0,-1.6653345369377348e-15,0.0,3.5752650839881994e-15,4.42267750200287e-15,3.6290415117434804e-15,9.704043124614259e-15,5.6875654874770365e-06
