sigma_xl,alpha,omega_x,log_ai_labor_ratio,log_composite_relative_to_unit,ai_share,production_labor_payment_share,gross_ai_service_payment_share
0.95,0.33,0.2,50.25,-6.144676591278187,0.017446234924757754,0.6583110226004123,0.011688977399587694
0.95,0.33,0.2,50.5,-6.190343107423513,0.017222110373236305,0.6584611860499316,0.011538813950068323
0.95,0.33,0.2,50.75,-6.236065300307922,0.01700081523847435,0.6586094537902222,0.011390546209777813
0.95,0.33,0.2,51.0,-6.281842466891199,0.016782315073535614,0.6587558489007311,0.01124415109926886
0.95,0.33,0.2,51.25,-6.327673912696406,0.01656657581833374,0.6589003942017163,0.011099605798283606
0.95,0.33,0.2,51.5,-6.373558951713667,0.016353563796128956,0.6590431122565935,0.0109568877434064
0.95,0.33,0.2,51.75,-6.419496906304714,0.01614324571003402,0.6591840253742771,0.010815974625722794
0.95,0.33,0.2,52.0,-6.465487107108389,0.015935588639529544,0.6593231556115151,0.010676844388484794
0.95,0.33,0.2,52.25,-6.511528892946979,0.015730560036989732,0.6594605247752169,0.010539475224783119
0.95,0.33,0.2,52.5,-6.5576216107334275,0.01552812772421919,0.659596154424773,0.010403845575226858
0.95,0.33,0.2,52.75,-6.603764615379413,0.015328259889001184,0.6597300658743691,0.010269934125630792
0.95,0.33,0.2,53.0,-6.64995726970427,0.015130925081658333,0.6598622801952888,0.010137719804711082
0.95,0.33,0.2,53.25,-6.696198944344795,0.01493609221162599,0.6599928182182105,0.010007181781789413
0.95,0.33,0.2,53.5,-6.742489017665898,0.014743730544038998,0.6601217005354938,0.009878299464506128
0.95,0.33,0.2,53.75,-6.788826875672086,0.014553809696332545,0.6602489475034571,0.009751052496542803
0.95,0.33,0.2,54.0,-6.835211911919838,0.014366299634857218,0.6603745792446456,0.009625420755354335
0.95,0.33,0.2,54.25,-6.881643527430766,0.014181170671509258,0.6604986156500887,0.009501384349911202
0.95,0.33,0.2,54.5,-6.928121130605673,0.013998393460376058,0.660621076381548,0.009378923618451957
0.95,0.33,0.2,54.75,-6.974644137139414,0.013817938994397582,0.6607419808737536,0.009258019126246379
0.95,0.33,0.2,55.0,-7.021211969936594,0.013639778602044208,0.6608613483366302,0.009138651663369619
0.95,0.33,0.2,55.25,-7.067824059028111,0.013463883944011115,0.6609791977575125,0.009020802242487446
0.95,0.33,0.2,55.5,-7.114479841488501,0.013290227009930006,0.6610955479033468,0.008904452096653104
0.95,0.33,0.2,55.75,-7.161178761354105,0.013118780115098207,0.6612104173228841,0.008789582677115798
0.95,0.33,0.2,56.0,-7.207920269542088,0.012949515897225643,0.6613238243488588,0.00867617565114118
0.95,0.33,0.2,56.25,-7.2547038237702175,0.012782407313200145,0.6614357871001558,0.008564212899844097
0.95,0.33,0.2,56.5,-7.301528888477467,0.012617427635871169,0.6615463234839662,0.008453676516033681
0.95,0.33,0.2,56.75,-7.348394934745449,0.012454550450852458,0.6616554511979288,0.008344548802071146
0.95,0.33,0.2,57.0,-7.3953014402205985,0.012293749653343842,0.6617631877322595,0.008236812267740373
0.95,0.33,0.2,57.25,-7.4422478890371915,0.012134999444972398,0.6618695503718685,0.008130449628131507
0.95,0.33,0.2,57.5,-7.489233771741108,0.011978274330653436,0.6619745561984621,0.008025443801537802
0.95,0.33,0.2,57.75,-7.536258585214429,0.011823549115471278,0.6620782220926342,0.007921777907365755
0.95,0.33,0.2,58.0,-7.583321832600751,0.011670798901580355,0.6621805647359411,0.007819435264058837
0.95,0.33,0.2,58.25,-7.630423023231327,0.011519999085126601,0.6622816006129651,0.0077183993870348225
0.95,0.33,0.2,58.5,-7.677561672551943,0.011371125353189461,0.662381346013363,0.007618653986636938
0.95,0.33,0.2,58.75,-7.724737302050567,0.011224153680744791,0.6624798170339009,0.007520182966099009
0.95,0.33,0.2,59.0,-7.771949439185743,0.011079060327648589,0.6625770295804754,0.007422970419524554
0.95,0.33,0.2,59.25,-7.819197617315758,0.010935821835642031,0.6626729993701198,0.00732700062988016
0.95,0.33,0.2,59.5,-7.866481375628541,0.010794415025377648,0.6627677419329969,0.007232258067003023
0.95,0.33,0.2,59.75,-7.913800259072298,0.010654816993467122,0.6628612726143769,0.007138727385622971
0.95,0.33,0.2,60.0,-7.96115381828689,0.01051700510955053,0.6629536065766011,0.007046393423398854
0.95,0.33,0.2,60.25,-8.008541609535953,0.010380957013387322,0.6630447588010304,0.006955241198969505
0.95,0.33,0.2,60.5,-8.055963194639705,0.010246650611969194,0.6631347440899806,0.006865255910019359
0.95,0.33,0.2,60.75,-8.10341814090852,0.010114064076654742,0.6632235770686413,0.006776422931358677
0.95,0.33,0.2,61.0,-8.150906021077182,0.009983175840326266,0.6633112721869814,0.006688727813018597
0.95,0.33,0.2,61.25,-8.19842641323985,0.00985396459456855,0.663397843721639,0.006602156278360928
0.95,0.33,0.2,61.5,-8.24597890078576,0.00972640928686984,0.6634833057777971,0.006516694222202793
0.95,0.33,0.2,61.75,-8.293563072335557,0.009600489117845097,0.6635676722910437,0.006432327708956214
0.95,0.33,0.2,62.0,-8.341178521678389,0.00947618353848142,0.6636509570292174,0.006349042970782551
0.95,0.33,0.2,62.25,-8.388824847709639,0.009353472247405901,0.663733173594238,0.006266826405761953
0.95,0.33,0.2,62.5,-8.436501654369371,0.009232335188175773,0.6638143354239221,0.0061856645760777675
0.95,0.33,0.2,62.75,-8.48420855058141,0.009112752546590941,0.663894455793784,0.00610554420621593
0.95,0.33,0.2,63.0,-8.531945150193147,0.00899470474802898,0.6639735478188205,0.006026452181179416
0.95,0.33,0.2,63.25,-8.579711071915936,0.008878172454802475,0.6640516244552822,0.005948375544717658
0.95,0.33,0.2,63.5,-8.627505939266229,0.008763136563538882,0.6641286985024288,0.00587130149757105
0.95,0.33,0.2,63.75,-8.675329380507279,0.008649578202582739,0.6642047826042695,0.005795217395730435
0.95,0.33,0.2,64.0,-8.723181028591583,0.008537478729420312,0.6642798892512883,0.005720110748711608
0.95,0.33,0.2,64.25,-8.77106052110387,0.008426819728126714,0.664354030782155,0.005645969217844897
0.95,0.33,0.2,64.5,-8.818967500204801,0.008317583006835293,0.6644272193854203,0.005572780614579645
0.95,0.33,0.2,64.75,-8.866901612575255,0.008209750595229515,0.6644994671011961,0.005500532898803774
0.95,0.33,0.2,65.0,-8.914862509361253,0.008103304742057067,0.6645707858228217,0.005429214177178235
0.95,0.33,0.2,65.25,-8.962849846119504,0.00799822791266628,0.6646411872985135,0.005358812701486406
0.95,0.33,0.2,65.5,-9.010863282763568,0.007894502786564853,0.6647106831330014,0.005289316866998451
0.95,0.33,0.2,65.75,-9.05890248351059,0.007792112255000682,0.6647792847891495,0.005220715210850457
0.95,0.33,0.2,66.0,-9.106967116828711,0.007691039418564931,0.6648470035895614,0.0051529964104385035
0.95,0.33,0.2,66.25,-9.155056855384988,0.007591267584817112,0.6649138507181724,0.005086149281827464
0.95,0.33,0.2,66.5,-9.20317137599396,0.007492780265932214,0.6649798372218253,0.005020162778174583
0.95,0.33,0.2,66.75,-9.251310359566801,0.007395561176369823,0.6650449740118322,0.004955025988167781
0.95,0.33,0.2,67.0,-9.299473491061011,0.007299594230565057,0.6651092718655214,0.0048907281344785876
0.95,0.33,0.2,67.25,-9.347660459430735,0.007204863540641389,0.6651727414277702,0.00482725857222973
0.95,0.33,0.2,67.5,-9.39587095757761,0.007111353414145103,0.6652353932125227,0.004764606787477218
0.95,0.33,0.2,67.75,-9.444104682302182,0.007019048351801502,0.6652972376042929,0.0047027623957070054
0.95,0.33,0.2,68.0,-9.492361334255913,0.006927933045292584,0.6653582848596539,0.004641715140346031
0.95,0.33,0.2,68.25,-9.540640617893697,0.006837992375056208,0.6654185451087122,0.004581454891287659
0.95,0.33,0.2,68.5,-9.58894224142696,0.006749211408106676,0.6654780283565684,0.004521971643431473
0.95,0.33,0.2,68.75,-9.637265916777256,0.006661575395876512,0.6655367444847626,0.004463255515237262
0.95,0.33,0.2,69.0,-9.685611359530483,0.0065750697720794804,0.6655947032527068,0.004405296747293251
0.95,0.33,0.2,69.25,-9.733978288891521,0.0064896801505946455,0.6656519142991015,0.004348085700898412
0.95,0.33,0.2,69.5,-9.782366427639484,0.006405392323371371,0.6657083871433411,0.004291612856658818
0.95,0.33,0.2,69.75,-9.830775502083466,0.0063221922583552356,0.6657641311869019,0.004235868813098008
0.95,0.33,0.2,70.0,-9.879205242018777,0.006240066097434616,0.6658191557147187,0.004180844285281192
0.95,0.33,0.2,70.25,-9.927655380683731,0.006159000154407972,0.6658734698965466,0.004126530103453341
0.95,0.33,0.2,70.5,-9.976125654716906,0.006078980912971594,0.665927082788309,0.004072917211690967
0.95,0.33,0.2,70.75,-10.024615804114937,0.00599999502472774,0.6659800033334323,0.0040199966665675855
0.95,0.33,0.2,71.0,-10.073125572190772,0.005922029307213109,0.6660322403641672,0.003967759635832783
0.95,0.33,0.2,71.25,-10.121654705532428,0.005845070741947377,0.6660838026028951,0.003916197397104742
0.95,0.33,0.2,71.5,-10.170202953962258,0.005769106472501845,0.6661346986634237,0.003865301336576236
0.95,0.33,0.2,71.75,-10.218770070496657,0.0056941238025879325,0.666184937052266,0.0038150629477339145
0.95,0.33,0.2,72.0,-10.267355811306274,0.005620110194165447,0.6662345261699091,0.003765473830090849
0.95,0.33,0.2,72.25,-10.315959935676682,0.005547053265570551,0.6662834743120676,0.003716525687932269
0.95,0.33,0.2,72.5,-10.364582205969521,0.005474940789663158,0.6663317896709257,0.0036682103290743154
0.95,0.33,0.2,72.75,-10.413222387584083,0.005403760691993804,0.6663794803363641,0.003620519663635848
0.95,0.33,0.2,73.0,-10.461880248919385,0.005333501048989693,0.6664265542971769,0.003573445702823094
0.95,0.33,0.2,73.25,-10.51055556133665,0.005264150086159886,0.6664730194422728,0.0035269805577271235
0.95,0.33,0.2,73.5,-10.559248099122293,0.00519569617631949,0.6665188835618658,0.003481116438134058
0.95,0.33,0.2,73.75,-10.607957639451278,0.005128127837832636,0.666564154348652,0.003435845651347866
0.95,0.33,0.2,74.0,-10.656683962350979,0.005061433732874232,0.6666088393989742,0.0033911606010257355
0.95,0.33,0.2,74.25,-10.705426850665415,0.004995602665710228,0.6666529462139741,0.0033470537860258525
0.95,0.33,0.2,74.5,-10.754186090019967,0.00493062358099631,0.6666964822007324,0.0033035177992675278
0.95,0.33,0.2,74.75,-10.802961468786478,0.004866485562094939,0.6667394546733963,0.0032605453266036093
0.95,0.33,0.2,75.0,-10.85175277804878,0.0048031778294104575,0.666781870854295,0.0032181291457050063
0.95,0.33,0.2,75.25,-10.900559811568645,0.004740689738742282,0.6668237378750426,0.0031762621249573288
0.95,0.33,0.2,75.5,-10.949382365752145,0.004679010779655884,0.6668650627776305,0.003134937222369442
0.95,0.33,0.2,75.75,-10.998220239616405,0.00461813057387157,0.6669058525155059,0.0030941474844939517
0.95,0.33,0.2,76.0,-11.04707323475677,0.004558038873670786,0.6669461139546405,0.0030538860453594263
0.95,0.33,0.2,76.25,-11.095941155314353,0.004498725560319872,0.6669858538745856,0.003014146125414314
0.95,0.33,0.2,76.5,-11.144823807943997,0.004440180642511148,0.6670250789695175,0.0029749210304824687
0.95,0.33,0.2,76.75,-11.1937210017826,0.004382394254821101,0.6670637958492698,0.0029362041507301376
0.95,0.33,0.2,77.0,-11.242632548417838,0.004325356656185612,0.6671020110403556,0.0028979889596443594
0.95,0.33,0.2,77.25,-11.291558261857272,0.004269058228392049,0.6671397309869772,0.0028602690130226727
0.95,0.33,0.2,77.5,-11.34049795849781,0.004213489474588061,0.6671769620520259,0.0028230379479740005
0.95,0.33,0.2,77.75,-11.389451457095557,0.004158641017806977,0.6672137105180693,0.002786289481930674
0.95,0.33,0.2,78.0,-11.438418578736027,0.004104503599509628,0.6672499825883285,0.002750017411671451
0.95,0.33,0.2,78.25,-11.487399146804712,0.004051068078142442,0.6672857843876445,0.0027142156123554357
0.95,0.33,0.2,78.5,-11.536392986958028,0.003998325427711731,0.6673211219634331,0.0026788780365668598
0.95,0.33,0.2,78.75,-11.585399927094578,0.003946266736373933,0.6673560012866294,0.002643998713370535
0.95,0.33,0.2,79.0,-11.634419797326814,0.003894883205041761,0.667390428252622,0.0026095717473779796
0.95,0.33,0.2,79.25,-11.683452429953004,0.003844166146006046,0.6674244086821759,0.0025755913178240504
0.95,0.33,0.2,79.5,-11.732497659429562,0.003794106981573144,0.667457948322346,0.0025420516776540063
0.95,0.33,0.2,79.75,-11.781555322343717,0.0037446972427178293,0.667491052847379,0.0025089471526209455
0.95,0.33,0.2,80.0,-11.830625257386508,0.00369592856775141,0.6675237278596066,0.0024762721403934445
1.0,0.33,0.2,0.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,0.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,0.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,0.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,1.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,1.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,1.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,1.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,2.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,2.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,2.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,2.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,3.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,3.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,3.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,3.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,4.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,4.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,4.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,4.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,5.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,5.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,5.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,5.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,6.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,6.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,6.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,6.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,7.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,7.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,7.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,7.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,8.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,8.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,8.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,8.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,9.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,9.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,9.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,9.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,10.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,10.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,10.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,10.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,11.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,11.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,11.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,11.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,12.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,12.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,12.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,12.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,13.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,13.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,13.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,13.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,14.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,14.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,14.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,14.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,15.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,15.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,15.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,15.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,16.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,16.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,16.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,16.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,17.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,17.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,17.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,17.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,18.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,18.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,18.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,18.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,19.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,19.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,19.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,19.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,20.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,20.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,20.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,20.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,21.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,21.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,21.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,21.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,22.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,22.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,22.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,22.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,23.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,23.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,23.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,23.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,24.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,24.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,24.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,24.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,25.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,25.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,25.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,25.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,26.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,26.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,26.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,26.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,27.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,27.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,27.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,27.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,28.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,28.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,28.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,28.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,29.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,29.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,29.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,29.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,30.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,30.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,30.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,30.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,31.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,31.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,31.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,31.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,32.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,32.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,32.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,32.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,33.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,33.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,33.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,33.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,34.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,34.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,34.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,34.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,35.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,35.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,35.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,35.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,36.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,36.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,36.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,36.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,37.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,37.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,37.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,37.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,38.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,38.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,38.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,38.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,39.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,39.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,39.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,39.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,40.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,40.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,40.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,40.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,41.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,41.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,41.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,41.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,42.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,42.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,42.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,42.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,43.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,43.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,43.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,43.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,44.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,44.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,44.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,44.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,45.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,45.25,0.0,0.2,0.5359999999999999,0.13399999999999998
